reaction_id,reaction_equation,duplicate_test_exact,duplicate_test_directions,duplicate_test_coefficients,duplicate_test_redox,diphosphate_test,dead_end_test
2AGPGAT120,2agpg120_c + atp_c + ddca_c --> amp_c + pg120_c + ppi_c,ok,ok,ok,ok,ok,ok
2AGPGAT140,2agpg140_c + atp_c + ttdca_c --> amp_c + pg140_c + ppi_c,ok,ok,ok,ok,ok,ok
2AGPGAT141,2agpg141_c + atp_c + ttdcea_c --> amp_c + pg141_c + ppi_c,ok,ok,ok,ok,ok,ok
2AGPGAT161,2agpg161_c + atp_c + hdcea_c --> amp_c + pg161_c + ppi_c,ok,ok,ok,ok,ok,ok
2AGPGAT180,2agpg180_c + atp_c + ocdca_c --> amp_c + pg180_c + ppi_c,ok,ok,ok,ok,ok,ok
2DDARAA,2ddara_c <=> gcald_c + pyr_c,ok,ok,ok,ok,ok,2ddara_c
2DGLCNRx,2dhglcn_c + h_c + nadh_c --> glcn_c + nad_c,ok,ok,ok,2DGLCNRy,ok,ok
2DGLCNRy,2dhglcn_c + h_c + nadph_c --> glcn_c + nadp_c,ok,ok,ok,2DGLCNRx,ok,ok
2DGULRGx,2dhguln_c + h_c + nadh_c --> glcn_c + nad_c,ok,ok,ok,2DGULRGy,ok,ok
2DGULRGy,2dhguln_c + h_c + nadph_c --> glcn_c + nadp_c,ok,ok,ok,2DGULRGx,ok,ok
2DGULRx,2dhguln_c + h_c + nadh_c --> idon__L_c + nad_c,ok,ok,ok,2DGULRy,ok,ok
2DGULRy,2dhguln_c + h_c + nadph_c --> idon__L_c + nadp_c,ok,ok,ok,2DGULRx,ok,ok
2DHGLCK,2dhglcn_c + atp_c + 2.0 h_c --> 6p2dhglcn_c + adp_c,ok,ok,ok,ok,ok,ok
2DHGLCNkt_tpp,2dhglcn_p + h_p --> 2dhglcn_c + h_c,ok,ok,ok,ok,ok,ok
2HH24DDH,2hh24dd_c + h2o_c --> 4h2kpi_c,ok,ok,ok,ok,ok,ok
2HH24DDH1,2hh24dd_c + h2o_c --> 24dhhed_c,ok,ok,ok,ok,ok,ok
2MAHMP,2mahmp_c + h2o_c --> 4ampm_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
2PGLYCt6,2pglyc_e + h_e <=> 2pglyc_c + h_c,ok,ok,ok,ok,ok,only when going backwards
34DHPACDO,34dhpacet_c + o2_c --> 5cmhmsa_c + h_c,ok,ok,ok,ok,ok,ok
34HPPOR,34hpp_c + o2_c --> co2_c + hgentis_c,ok,ok,ok,ok,ok,ok
3AIBT2,ala__L_c + mmtsa_c <=> 3aib_c + pyr_c,ok,ok,ok,ok,ok,only when going forwards
3HAACOAT140,3hmrsACP_c + coa_c <=> ACP_c + R_3hmrscoa_c,ok,ok,ok,ok,ok,only when going forwards
3HACPH,r3hbACP_c <=> but2eACP_c + h2o_c,ok,ok,ok,ok,ok,only when going forwards
3HAD140,3hmrsACP_c --> h2o_c + tmrs2eACP_c,ok,ok,ok,ok,ok,ok
3HAD40,3haACP_c --> but2eACP_c + h2o_c,ok,ok,ok,ok,ok,ok
3HBCOAHL,3hibutcoa_c + h2o_c --> 3hmp_c + coa_c + h_c,ok,ok,ok,ok,ok,ok
3HOXPACt2pp,3hoxpac_p + h_p --> 3hoxpac_c + h_c,ok,ok,ok,ok,ok,ok
3HOXTPP,nadp_c + r3hbACP_c <=> actACP_c + h_c + nadph_c,ok,ok,ok,ok,ok,only when going backwards
3HPAOX,3hoxpac_c + nadh_c + o2_c --> 34dhpha_c + h2o_c + nad_c,ok,ok,ok,ok,ok,ok
3MBt2pp,3mb_p + h_p --> 3mb_c + h_c,ok,ok,ok,ok,ok,ok
3MBt4pp,3mb_p + na1_p --> 3mb_c + na1_c,ok,ok,ok,ok,ok,ok
3MBtex,3mb_e <=> 3mb_p,ok,ok,ok,ok,ok,only when going backwards
3OADPCOAT,3oxoadp_c + succoa_c --> oxadpcoa_c + succ_c,ok,ok,ok,ok,ok,ok
3OAR40,actACP_c + h_c + nadph_c <=> 3haACP_c + nadp_c,ok,ok,ok,ok,ok,only when going backwards
3OXCOAT,coa_c + oxadpcoa_c --> accoa_c + succoa_c,ok,ok,ok,ok,ok,ok
3OXOADPt_ex,3oxoadp_e <=> 3oxoadp_p,ok,ok,ok,ok,ok,only when going backwards
3OXOADPt_pp,3oxoadp_p + h_p --> 3oxoadp_c + h_c,ok,ok,ok,ok,ok,ok
3PEPTabcpp,LalaDgluMdap_p + atp_c + h2o_c --> LalaDgluMdap_c + adp_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
3SALATAi,3sala_c + akg_c <=> 3snpyr_c + glu__L_c,ok,ok,ok,ok,ok,3sala_c;3snpyr_c
3_4DHBZ1t_pp,34dhbz_p + h_p --> 34dhbz_c + h_c,ok,ok,ok,ok,ok,ok
3_4DHBZt2,34dhbz_e <=> 34dhbz_p,ok,ok,ok,ok,ok,only when going backwards
3hoxpactex,3hoxpac_e <=> 3hoxpac_p,ok,ok,ok,ok,ok,only when going backwards
4ABUTD,4abutn_c + h2o_c + nadp_c <=> 4abut_c + 2.0 h_c + nadph_c,ok,ok,ok,ABUTD,ok,only when going forwards
4ABUTabcpp,4abut_p + atp_c + h2o_c --> 4abut_c + adp_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
4CMLCL_kt,4cml_c + h_c --> 5odhf2a_c + co2_c,ok,ok,ok,ok,ok,ok
4H2KPILY,4h2kpi_c --> pyr_c + sucsal_c,ok,ok,ok,ok,ok,ok
4HALDD,4hoxpacd_c + h2o_c + nad_c <=> 4hphac_c + 2.0 h_c + nadh_c,ok,ok,ok,ok,ok,4hoxpacd_c
4HBALDtex,4hbald_e <=> 4hbald_p,ok,ok,ok,ok,ok,4hbald_e;4hbald_p
4HBAt,4hba_e <=> 4hba_c,ok,ok,ok,ok,ok,only when going forwards
4HBZt3pp,4hbz_c + h_p --> 4hbz_p + h_c,ok,ok,UHBZ1t_pp,ok,ok,ok
4HBZtex,4hbz_e <=> 4hbz_p,ok,ok,ok,ok,ok,ok
4HOXPACMON,4hoxpac_c + h_c + nadh_c + o2_c --> 34dhpacet_c + h2o_c + nad_c,ok,ok,ok,ok,ok,ok
4HOXPACt2pp,4hphac_p + h_p --> 4hphac_c + h_c,ok,ok,ok,ok,ok,ok
4HOXPACt2pp_1,4hoxpac_p + h_p --> 4hoxpac_c + h_c,ok,ok,ok,ok,ok,ok
4HPRO_LT_Et,4hpro_LT_e <=> 4hpro_LT_c,ok,ok,ok,ok,ok,only when going backwards
4HPTNCOAK,4hptcoa_c + atp_c --> 4poptcoa_c + adp_c + h_c,ok,ok,ok,ok,ok,ok
4OXPTCOADHx,4oxptcoa_c + h_c + nadh_c --> 4hptcoa_c + nad_c,ok,ok,ok,4OXPTCOADHy,ok,ok
4OXPTCOADHy,4oxptcoa_c + h_c + nadph_c --> 4hptcoa_c + nadp_c,ok,ok,ok,4OXPTCOADHx,ok,ok
4OXPTNtex,4oxptn_e <=> 4oxptn_p,ok,ok,ok,ok,ok,only when going backwards
4OXPTNtpp,4oxptn_p + na1_p --> 4oxptn_c + na1_c,ok,ok,ok,ok,ok,ok
4PCP,LalaDgluMdapDala_c + h2o_c --> LalaDgluMdap_c + ala__D_c,ok,ok,ok,ok,ok,ok
4PCPpp,LalaDgluMdapDala_p + h2o_p --> LalaDgluMdap_p + ala__D_p,ok,ok,ok,ok,ok,ok
4PEPTabcpp,LalaDgluMdapDala_p + atp_c + h2o_c --> LalaDgluMdapDala_c + adp_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
4POPCOAM,4poptcoa_c --> 3ptcoa_c + pi_c,ok,ok,ok,ok,ok,ok
4POPCOAM2,3ptcoa_c <=> 2ptcoa_c,ok,ok,ok,ok,ok,only when going backwards
4POPCOAM3,2ptcoa_c + h2o_c --> 3hptcoa_c,ok,ok,ok,ok,ok,ok
4hoxpactex,4hoxpac_e <=> 4hoxpac_p,ok,ok,ok,ok,ok,only when going backwards
5APTNabcpp,5aptn_p + atp_c + h2o_c --> 5aptn_c + adp_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
5APTNtex,5aptn_e <=> 5aptn_p,ok,ok,ok,ok,ok,only when going backwards
5DGLCNR,5dglcn_c + h_c + nadph_c --> glcn_c + nadp_c,ok,ok,ok,5DKGR,ok,ok
5DH4DGLCD,5dh4dglc_c + h_c --> 25dop_c + co2_c + h2o_c,ok,ok,ok,ok,ok,ok
5DKGR,glcn_c + nad_c <=> 5dglcn_c + h_c + nadh_c,ok,ok,ok,5DGLCNR,ok,ok
5DOAN,dad_5_c + h2o_c --> 5drib_c + ade_c,ok,ok,ok,ok,ok,ok
6ATHAtexi,6atha_e --> 6atha_p,ok,ok,ok,ok,ok,ok
6HNACMO,6hnac_c + 2.0 h_c + nadh_c + o2_c --> co2_c + dhpyr_c + h2o_c + nad_c,ok,ok,ok,ok,ok,ok
6HNACt1pp,6hnac_p + h_p --> 6hnac_c + h_c,ok,ok,ok,ok,ok,ok
6HNACtex,6hnac_e <=> 6hnac_p,ok,ok,ok,ok,ok,only when going backwards
6PHBG,h2o_c + salcn6p_c <=> 2hymeph_c + g6p_c,ok,ok,ok,ok,ok,ok
6PHBG2,h2o_c + salcn6p_c <=> 2hymeph_c + g6p_B_c,ok,ok,ok,ok,ok,ok
A5PISO,ru5p__D_c <=> ara5p_c,ok,ok,ok,ok,ok,only when going backwards
A6PAG,atp_c + gal_c --> adp_c + dgal6p_c + h_c,ok,ok,ok,ok,ok,ok
AAAN,acald_c + accoa_c + h_c + nadh_c <=> actn__S_c + coa_c + nad_c,ok,ok,ok,ok,ok,only when going forwards
AABTN,4aabutn_c + h2o_c --> 4abut_c + ac_c,ok,ok,ok,ok,ok,ok
AACLAM,acadl_c + coa_c <=> accoa_c + amp_c,ok,ok,ok,ok,ok,only when going backwards
AACPS1,ACP_c + atp_c + ttdca_c --> amp_c + myrsACP_c + ppi_c,ok,ok,ok,ok,ok,ok
AACPS3,ACP_c + atp_c + hdca_c --> amp_c + palmACP_c + ppi_c,ok,ok,ok,ok,ok,ok
AACPS5,ACP_c + atp_c + ocdcea_c --> amp_c + octeACP_c + ppi_c,ok,ok,ok,ok,ok,ok
AACTOOR,aact_c + h2o_c + o2_c --> h2o2_c + mthgxl_c + nh4_c,ok,ok,ok,ok,ok,ok
AADSACYCL,h2o_c + h_c + thp2c_c <=> L2aadp6sa_c,ok,ok,ok,ok,ok,only when going backwards
AADa,aad_c + coa_c <=> accoa_c + amp_c,ok,ok,ok,ok,ok,ok
AADb,ac_c + atp_c <=> aad_c + ppi_c,ok,ok,ok,ok,should be irreversible,ok
AALDH,h_c + nadh_c + pacald_c <=> nad_c + pea_c,ok,ok,ok,ok,ok,pacald_c;pea_c
AASAD3,L2aadp6sa_c + h2o_c + nad_c --> L2aadp_c + 2.0 h_c + nadh_c,ok,ok,ok,ok,ok,ok
AATA,2oxoadp_c + glu__L_c <=> L2aadp_c + akg_c,ok,ok,ok,ok,ok,only when going forwards
ABG4t2,abg4_e + h_e --> abg4_c + h_c,ok,ok,ok,ok,ok,ok
ABTA,4abut_c + akg_c --> glu__L_c + sucsal_c,ok,ok,ok,ok,ok,ok
ABTDG,abt__D_c + nad_c <=> h_c + nadh_c + xylu__D_c,ok,ok,ok,ok,ok,only when going backwards
ABTpp2,abt__D_e + h_e --> abt__D_c + h_c,ok,ok,ok,ok,ok,ok
ABUTD,4abutn_c + h2o_c + nad_c --> 4abut_c + 2.0 h_c + nadh_c,ok,ok,ok,4ABUTD,ok,ok
ABUTtex,4abut_e <=> 4abut_p,ok,ok,ok,ok,ok,ok
ACACT1r,2.0 accoa_c <=> aacoa_c + coa_c,ok,ok,ok,ok,ok,ok
ACACT2r,accoa_c + btcoa_c <=> 3ohcoa_c + coa_c,ok,ok,ok,ok,ok,ok
ACACT3r,accoa_c + hxcoa_c <=> 3oocoa_c + coa_c,ok,ok,ok,ok,ok,ok
ACACT4r,accoa_c + occoa_c <=> 3odcoa_c + coa_c,ok,ok,ok,ok,ok,ok
ACACT5r,accoa_c + dcacoa_c <=> 3oddcoa_c + coa_c,ok,ok,ok,ok,ok,ok
ACACT5r_1,accoa_c + dccoa_c <=> 3oddcoa_c + coa_c,ok,ok,ok,ok,ok,ok
ACACT6r_1,accoa_c + ddcoa_c <=> 3otdcoa_c + coa_c,ok,ok,ok,ok,ok,ok
ACACT7r,accoa_c + tdcoa_c <=> 3ohdcoa_c + coa_c,ok,ok,ok,ok,ok,ok
ACACT8r,3ohodcoa_c + coa_c <=> accoa_c + pmtcoa_c,ok,ok,ok,ok,ok,only when going backwards
ACACt2,acac_e + h_e --> acac_c + h_c,ok,ok,ok,ok,ok,ok
ACALD,acald_c + coa_c + nad_c <=> accoa_c + h_c + nadh_c,ok,ok,ok,ok,ok,ok
ACALDt,acald_e <=> acald_c,ok,ok,ok,ok,ok,ok
ACALDtpp,acald_p <=> acald_c,ok,ok,ok,ok,ok,only when going backwards
ACCOAC,accoa_c + atp_c + hco3_c --> adp_c + h_c + malcoa_c + pi_c,ok,ok,ok,ok,ok,ok
ACCOAL,atp_c + coa_c + ppa_c --> adp_c + pi_c + ppcoa_c,ok,ok,ok,ok,ok,ok
ACGAMK,acgam_c + atp_c --> acgam6p_c + adp_c + h_c,ok,ok,ok,ok,ok,ok
ACGApts,acgam_e + pep_c --> acgam6p_c + pyr_c,ok,ok,ok,ok,ok,ok
ACGAptspp,acgam_p + pep_c --> acgam6p_c + pyr_c,ok,ok,ok,ok,ok,ok
ACGAtex,acgam_e <=> acgam_p,ok,ok,ok,ok,ok,only when going backwards
ACGK,acglu_c + atp_c --> acg5p_c + adp_c,ok,ok,ok,ok,ok,ok
ACGLUtd,acglu_c <=> acglu_e,ok,ok,ok,ok,ok,ok
ACGS,accoa_c + glu__L_c --> acglu_c + coa_c + h_c,ok,ok,ok,ok,ok,ok
ACHBS,2obut_c + h_c + pyr_c --> 2ahbut_c + co2_c,ok,ok,ok,ok,ok,ok
ACHBS2,2hetdp_c + 2obut_c --> 2ahbut_c + h_c + thmpp_c,ok,ok,ok,ok,ok,ok
ACKr,ac_c + atp_c <=> actp_c + adp_c,ok,ok,ok,ok,ok,ok
ACLS,h_c + 2.0 pyr_c --> alac__S_c + co2_c,ok,ok,ok,ok,ok,ok
ACLS_d,hethmpp_c + lpam_c <=> adhlam_c + thmpp_c,ok,ok,ok,ok,ok,only when going forwards
ACLSa_1,2.0 h_c + pyr_c + thmpp_c --> 2hetdp_c + co2_c,ok,ok,ok,ok,ok,ok
ACLSb,2ahethmpp_c + pyr_c --> alac__S_c + thmpp_c,ok,ok,ok,ok,ok,ok
ACLSb_1,2hetdp_c + pyr_c --> alac__S_c + h_c + thmpp_c,ok,ok,ok,ok,ok,ok
ACM6PH,acmum6p_c + h2o_c --> acgam6p_c + lac__D_c,ok,ok,ok,ok,ok,ok
ACMANApts,acmana_e + pep_c --> acmanap_c + pyr_c,ok,ok,ok,ok,ok,ok
ACOAD1,b2coa_c + h_c + nadh_c --> btcoa_c + nad_c,ok,ok,ok,ACOAD1f;ACOAD1fr;T2ECR,ok,ok
ACOAD10f,fad_c + hptcoa_c <=> fadh2_c + hp2coa_c,ok,ok,ok,ok,ok,only when going backwards
ACOAD11f,fad_c + nonacoa_c <=> fadh2_c + nona2coa_c,ok,ok,ok,ok,ok,only when going backwards
ACOAD12f,fad_c + pdcacoa_c <=> fadh2_c + pdca2coa_c,ok,ok,ok,ok,ok,only when going backwards
ACOAD13f,fad_c + pnonacoa_c <=> fadh2_c + pnona2coa_c,ok,ok,ok,ok,ok,only when going backwards
ACOAD14f,fad_c + poctacoa_c <=> fadh2_c + pocta2coa_c,ok,ok,ok,ok,ok,only when going backwards
ACOAD15f,fad_c + phpcoa_c <=> fadh2_c + php2coa_c,ok,ok,ok,ok,ok,only when going backwards
ACOAD16f,fad_c + phxacoa_c <=> fadh2_c + phxa2coa_c,ok,ok,ok,ok,ok,only when going backwards
ACOAD17f,fad_c + pptcoa_c <=> fadh2_c + ppt2coa_c,ok,ok,ok,ok,ok,only when going backwards
ACOAD18f,fad_c + pbcoa_c <=> fadh2_c + pb2coa_c,ok,ok,ok,ok,ok,only when going backwards
ACOAD19f,fad_c + phppcoa_c <=> cinmcoa_c + fadh2_c,ok,ok,ok,ok,ok,only when going backwards
ACOAD1f,btcoa_c + fad_c --> b2coa_c + fadh2_c,ok,ACOAD1fr,ACOAD1fr,ACOAD1;T2ECR,ok,ok
ACOAD1fr,b2coa_c + fadh2_c --> btcoa_c + fad_c,ok,ACOAD1f,ACOAD1f,ACOAD1;T2ECR,ok,ok
ACOAD2,h_c + hx2coa_c + nadh_c <=> hxcoa_c + nad_c,ok,ok,ok,ACOAD2f,ok,ok
ACOAD20,2.0 2mbcoa_c + o2_c --> 2.0 2mb2coa_c + 2.0 h2o_c,ok,ok,ok,ok,ok,ok
ACOAD20f,6athcoa_c + fad_c <=> 6ath2coa_c + fadh2_c,ok,ok,ok,ok,ok,only when going backwards
ACOAD21f,4atbcoa_c + fad_c <=> 4atb2coa_c + fadh2_c,ok,ok,ok,ok,ok,only when going backwards
ACOAD22f,fad_c + vacccoa_c <=> fadh2_c + vacc2coa_c,ok,ok,ok,ok,ok,only when going backwards
ACOAD23f,fad_c + hdcoa_c <=> fadh2_c + hd2coa_c,ok,ok,ok,ok,ok,only when going backwards
ACOAD24f,fad_c + tdecoa_c <=> fadh2_c + tde2coa_c,ok,ok,ok,ok,ok,ok
ACOAD25f,ddecoa_c + fad_c <=> dde2coa_c + fadh2_c,ok,ok,ok,ok,ok,only when going backwards
ACOAD26f,fad_c + odecoa_c <=> fadh2_c + ode2coa_c,ok,ok,ok,ok,ok,only when going backwards
ACOAD27f,fad_c + hdd7coa_c <=> fadh2_c + hdd7_2_coa_c,ok,ok,ok,ok,ok,only when going backwards
ACOAD28f,fad_c + tded5coa_c <=> fadh2_c + tded5_2_coa_c,ok,ok,ok,ok,ok,only when going backwards
ACOAD29f,fad_c + ptslacoa_c <=> fadh2_c + ptsla2coa_c,ok,ok,ok,ok,ok,only when going backwards
ACOAD2f,fad_c + hxcoa_c <=> fadh2_c + hx2coa_c,ok,ok,ok,ACOAD2,ok,ok
ACOAD3,nad_c + occoa_c <=> h_c + nadh_c + oc2coa_c,ok,ok,ok,ACOAD3f,ok,ok
ACOAD30f,fad_c + hdd4coa_c <=> fadh2_c + hdd4_2_coa_c,ok,ok,ok,ok,ok,only when going backwards
ACOAD31f,fad_c + lnlccoa_c <=> fadh2_c + lnlc2coa_c,ok,ok,ok,ok,ok,only when going backwards
ACOAD32f,fad_c + hd_7_10_coa_c <=> fadh2_c + hd710_2_coa_c,ok,ok,ok,ok,ok,only when going backwards
ACOAD33f,fad_c + td_5_8_coa_c <=> fadh2_c + td58_2_coa_c,ok,ok,ok,ok,ok,only when going backwards
ACOAD34f,dec4coa_c + fad_c <=> dec4_2_coa_c + fadh2_c,ok,ok,ok,ok,ok,only when going backwards
ACOAD3f,fad_c + occoa_c <=> fadh2_c + oc2coa_c,ok,ok,ok,ACOAD3,ok,ok
ACOAD4,dcacoa_c + nad_c --> dc2coa_c + h_c + nadh_c,ok,ok,ok,ACOAD4f,ok,ok
ACOAD4_1,dccoa_c + nad_c <=> dc2coa_c + h_c + nadh_c,ok,ok,ok,ok,ok,ok
ACOAD4f,dcacoa_c + fad_c <=> dc2coa_c + fadh2_c,ok,ok,ok,ACOAD4,ok,ok
ACOAD5,ddcacoa_c + nad_c --> dd2coa_c + h_c + nadh_c,ok,ok,ok,ACOAD5f,ok,ok
ACOAD5_1,ddcoa_c + nad_c <=> h_c + nadh_c + trans_dd2coa_c,ok,ok,ok,ok,ok,ok
ACOAD5f,ddcacoa_c + fad_c <=> dd2coa_c + fadh2_c,ok,ok,ok,ACOAD5,ok,ok
ACOAD6,nad_c + tdcoa_c <=> h_c + nadh_c + td2coa_c,ok,ok,ok,ACOAD6f,ok,ok
ACOAD6f,fad_c + tdcoa_c <=> fadh2_c + td2coa_c,ok,ok,ok,ACOAD6,ok,ok
ACOAD7,nad_c + pmtcoa_c <=> h_c + hdd2coa_c + nadh_c,ok,ok,ok,ACOAD7f,ok,ok
ACOAD7f,fad_c + pmtcoa_c <=> fadh2_c + hdd2coa_c,ok,ok,ok,ACOAD7,ok,ok
ACOAD8f,fad_c + stcoa_c <=> fadh2_c + od2coa_c,ok,ok,ok,ok,ok,ok
ACOADH2,2.0 ibcoa_c + o2_c --> 2.0 2mp2coa_c + 2.0 h2o_c,ok,ok,ok,ok,ok,ok
ACOAM,ac_c + atp_c --> acadl_c + ppi_c,ok,ok,ok,ok,ok,ok
ACODA,acorn_c + h2o_c --> ac_c + orn_c,ok,ok,ok,ok,ok,ok
ACONCt4pp,acon_C_p + na1_p --> acon_C_c + na1_c,ok,ok,ok,ok,ok,ok
ACONCtex,acon_C_e <=> acon_C_p,ok,ok,ok,ok,ok,only when going backwards
ACONCtupp,acon_C_p --> acon_C_c,ok,ok,ok,ok,ok,ok
ACONT,cit_c <=> icit_c,ok,ok,ok,ok,ok,ok
ACONTa,cit_c <=> acon_C_c + h2o_c,ok,ok,ok,ok,ok,ok
ACONTb,acon_C_c + h2o_c <=> icit_c,ok,ok,ok,ok,ok,ok
ACOTA,acorn_c + akg_c <=> acg5sa_c + glu__L_c,ok,ok,ok,ok,ok,ok
ACOXT,accoa_c + oxa_c <=> ac_c + oxalcoa_c,ok,ok,ok,ok,ok,oxalcoa_c
ACP1_FMN,fmn_c + h2o_c --> pi_c + ribflv_c,ok,ok,ok,ok,ok,ok
ACPPAT140,h_c + myrsACP_c + pi_c --> ACP_c + ttdcap_c,ok,ok,ok,ok,ok,ok
ACPPAT160,h_c + palmACP_c + pi_c --> ACP_c + hdcap_c,ok,ok,ok,ok,ok,ok
ACPPAT181,h_c + octeACP_c + pi_c --> ACP_c + ocdceap_c,ok,ok,ok,ok,ok,ok
ACPS1,apoACP_c + coa_c --> ACP_c + pap_c,ok,ok,ok,ok,ok,ok
ACPpds,ACP_c + h2o_c --> apoACP_c + 2.0 h_c + pan4p_c,ok,ok,ok,ok,ok,ok
ACS,ac_c + atp_c + coa_c --> accoa_c + amp_c + ppi_c,ok,ok,ok,ok,ok,ok
ACS2,atp_c + coa_c + ppa_c --> amp_c + ppcoa_c + ppi_c,ok,ok,ok,ok,ok,ok
ACSPHAC100,R_3hdcaa_c + atp_c + coa_c --> R_3hdcoa_c + amp_c + ppi_c,ok,ok,ok,ok,ok,ok
ACSPHAC101,R3hdec4e_c + atp_c + coa_c --> R3hdec4coa_c + amp_c + ppi_c,ok,ok,ok,ok,ok,ok
ACSPHAC120,R_3hdda_c + atp_c + coa_c --> R_3hddcoa_c + amp_c + ppi_c,ok,ok,ok,ok,ok,ok
ACSPHAC121,R_3hdd5ea_c + atp_c + coa_c --> R_3hcddec5ecoa_c + amp_c + ppi_c,ok,ok,ok,ok,ok,ok
ACSPHAC121d6,R_3hdd6e_c + atp_c + coa_c --> R_3hdd6coa_c + amp_c + ppi_c,ok,ok,ok,ok,ok,ok
ACSPHAC140,R_3httdca_c + atp_c + coa_c --> R_3hmrscoa_c + amp_c + ppi_c,ok,ok,ok,ok,ok,ok
ACSPHAC141,R_3hcmrs7e_c + atp_c + coa_c --> R_3hcmrs7ecoa_c + amp_c + ppi_c,ok,ok,ok,ok,ok,ok
ACSPHAC141d5,R_3htd5e_c + atp_c + coa_c --> R_3htd5coa_c + amp_c + ppi_c,ok,ok,ok,ok,ok,ok
ACSPHAC142,R_3htd58e_c + atp_c + coa_c --> R_3htd58coa_c + amp_c + ppi_c,ok,ok,ok,ok,ok,ok
ACSPHAC160,R_3hhdca_c + atp_c + coa_c --> R_3hhdcoa_c + amp_c + ppi_c,ok,ok,ok,ok,ok,ok
ACSPHAC40,atp_c + bhb_c + coa_c --> 3hbcoa__R_c + amp_c + ppi_c,ok,ok,ok,ok,ok,ok
ACSPHAC50,R_3hpt_c + atp_c + coa_c --> R_3hptcoa_c + amp_c + ppi_c,ok,ok,ok,ok,ok,ok
ACSPHAC60,R_3hhxa_c + atp_c + coa_c --> R_3hhcoa_c + amp_c + ppi_c,ok,ok,ok,ok,ok,ok
ACSPHAC70,R_3hhpa_c + atp_c + coa_c --> R_3hhpcoa_c + amp_c + ppi_c,ok,ok,ok,ok,ok,ok
ACSPHAC80,R_3hocta_c + atp_c + coa_c --> R_3hocoa_c + amp_c + ppi_c,ok,ok,ok,ok,ok,ok
ACSPHAC90,R_3hnonaa_c + atp_c + coa_c --> R_3hnonacoa_c + amp_c + ppi_c,ok,ok,ok,ok,ok,ok
ACTD,actn__R_c + nad_c --> diact_c + h_c + nadh_c,ok,ACTD_1,ACTD_1,ACTDa,ok,ok
ACTD2,actn__R_c + coa_c + nad_c --> acald_c + accoa_c + h_c + nadh_c,ok,ok,ok,ok,ok,ok
ACTD_1,diact_c + h_c + nadh_c --> actn__R_c + nad_c,ok,ACTD,ACTD,ACTDa,ok,ok
ACTDa,actn__R_c + nadp_c --> diact_c + h_c + nadph_c,ok,ok,ok,ACTD;ACTD_1,ok,ok
ACTNabc,actn__R_e + atp_c + h2o_c --> actn__R_c + adp_c + h_c + pi_c,ok,ok,ACTNabc1,ok,ok,ok
ACTNabc1,actn__R_c + atp_c + h2o_c --> actn__R_e + adp_c + h_c + pi_c,ok,ok,ACTNabc,ok,ok,ok
ACt2r,ac_e + h_e --> ac_c + h_c,ok,ok,ok,ok,ok,ok
ACt2rpp,ac_p + h_p --> ac_c + h_c,ok,ok,ACt5pp,ok,ok,ok
ACt4pp,ac_p + na1_p --> ac_c + na1_c,ok,ok,ok,ok,ok,ok
ACt5pp,ac_p + 2.0 h_p --> ac_c + 2.0 h_c,ok,ok,ACt2rpp,ok,ok,ok
ACtex,ac_e <=> ac_p,ok,ok,ok,ok,ok,only when going backwards
ADA,adn_c + h2o_c + h_c --> ins_c + nh4_c,ok,ok,ok,ok,ok,ok
ADADir,atp_c + dcyt_c --> adp_c + dcmp_c + h_c,ok,ok,ok,ok,ok,ok
ADAPAT,glu__L_c + nal2a6o_c <=> akg_c + n6all26d_c,ok,ok,ok,ok,ok,nal2a6o_c;n6all26d_c
ADCL,4adcho_c --> 4abz_c + h_c + pyr_c,ok,ok,ok,ok,ok,ok
ADCPS1,adcobhex_c + appl_c + atp_c --> adocbi_c + adp_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
ADCPS2,adcobhex_c + applp_c + atp_c --> adocbip_c + adp_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
ADCS,chor_c + gln__L_c --> 4adcho_c + glu__L_c,ok,ok,ok,ok,ok,ok
ADD,ade_c + h2o_c + h_c --> hxan_c + nh4_c,ok,ok,ok,ok,ok,ok
ADEt2rpp,ade_p + h_p --> ade_c + h_c,ok,ok,ok,ok,ok,ok
ADEtex,ade_e <=> ade_p,ok,ok,ok,ok,ok,only when going backwards
ADK1,amp_c + atp_c <=> 2.0 adp_c,ok,ok,ok,ok,ok,ok
ADK3,amp_c + gtp_c <=> adp_c + gdp_c,ok,ok,ok,ok,ok,ok
ADK4,amp_c + itp_c <=> adp_c + idp_c,ok,ok,ok,ok,ok,only when going forwards
ADMDC,amet_c + h_c --> ametam_c + co2_c,ok,ok,ok,ok,ok,ok
ADNCYC,atp_c --> camp_c + ppi_c,ok,ok,ok,ok,ok,ok
ADNK1,adn_c + atp_c --> adp_c + amp_c + h_c,ok,ok,ok,ok,ok,ok
ADNK3,adn_c + gtp_c --> amp_c + gdp_c + h_c,ok,ok,ok,ok,ok,ok
ADNK4,adn_c + dgtp_c --> amp_c + dgdp_c + h_c,ok,ok,ok,ok,ok,ok
ADNtex,adn_e <=> adn_p,ok,ok,ok,ok,ok,adn_e;adn_p
